desired_linear_vel_x,desired_angular_vel_z,log_time,timestamp
0.049999999999999996,0.0,1777986904.1279635,1777986904.1278088
0.05499999999999999,0.0,1777986904.1592777,1777986904.1589296
0.05999999999999999,0.0,1777986904.1890857,1777986904.1887832
0.06499999999999999,0.0,1777986904.218634,1777986904.2183838
0.06999999999999999,0.0,1777986904.2495074,1777986904.2492263
0.075,0.0,1777986904.2796981,1777986904.2794147
0.08,0.0,1777986904.3101306,1777986904.3098333
0.085,0.0,1777986904.3412817,1777986904.3409462
0.09000000000000001,0.0,1777986904.3726192,1777986904.372255
0.09500000000000001,0.0,1777986904.4032469,1777986904.4030013
0.10000000000000002,0.0,1777986904.4340389,1777986904.433671
0.10500000000000002,0.0,1777986904.4638011,1777986904.4635057
0.11000000000000003,0.0,1777986904.4939294,1777986904.4936192
0.11500000000000003,0.0,1777986904.5229752,1777986904.5228045
0.12000000000000004,0.0,1777986904.553246,1777986904.5530076
0.12500000000000003,0.0,1777986904.583763,1777986904.5835087
0.13000000000000003,0.0,1777986904.61351,1777986904.6132932
0.13500000000000004,0.0,1777986904.6438956,1777986904.6436877
0.14000000000000004,0.0,1777986904.6742396,1777986904.6739693
0.14500000000000005,0.0,1777986904.703404,1777986904.7031155
0.15000000000000005,0.0,1777986904.7333653,1777986904.7331474
0.15500000000000005,0.0,1777986904.7638962,1777986904.763679
0.16000000000000006,0.0,1777986904.7928376,1777986904.792604
0.16500000000000006,0.0,1777986904.823821,1777986904.8235788
0.17000000000000007,-0.05,1777986904.8626008,1777986904.8623273
0.17500000000000007,-0.1,1777986904.9630706,1777986904.9628162
0.18000000000000008,-0.1,1777986905.0635638,1777986905.0632818
0.18500000000000008,-0.1,1777986905.1640096,1777986905.1637928
0.19000000000000009,-0.1,1777986905.264682,1777986905.2642727
0.1950000000000001,-0.15000000000000002,1777986905.2837658,1777986905.2834287
0.2000000000000001,-0.2,1777986905.3840835,1777986905.3838093
0.2050000000000001,-0.2,1777986905.4846253,1777986905.4842541
0.2100000000000001,-0.2,1777986905.5850122,1777986905.5847635
0.2150000000000001,-0.25,1777986905.6762607,1777986905.6759255
0.22,-0.3,1777986905.7766697,1777986905.7763715
0.22,-0.30000000000000004,1777986905.8771224,1777986905.8768733
0.22,-0.30000000000000004,1777986905.9774835,1777986905.9772575
0.22,-0.30000000000000004,1777986906.0778663,1777986906.0776455
0.22,-0.30000000000000004,1777986906.178419,1777986906.1780603
0.22,-0.30000000000000004,1777986906.2789054,1777986906.2786117
0.22,-0.30000000000000004,1777986906.352984,1777986906.3527632
0.22,-0.30000000000000004,1777986906.4535656,1777986906.4532063
0.22,-0.30000000000000004,1777986906.5541987,1777986906.5538476
0.22,-0.30000000000000004,1777986906.654728,1777986906.6543663
0.22,-0.30000000000000004,1777986906.7552958,1777986906.754943
0.22,-0.30000000000000004,1777986906.8558,1777986906.8554604
0.22,-0.30000000000000004,1777986906.9561994,1777986906.9558685
0.22,-0.30000000000000004,1777986907.0566385,1777986907.0563395
0.22,-0.30000000000000004,1777986907.1571052,1777986907.156858
0.22,-0.30000000000000004,1777986907.2578106,1777986907.2574344
0.22,-0.30000000000000004,1777986907.3181813,1777986907.3179333
0.22,-0.30000000000000004,1777986907.4188426,1777986907.4184594
0.22,-0.30000000000000004,1777986907.5193408,1777986907.5190046
0.22,-0.30000000000000004,1777986907.6199462,1777986907.6194763
0.22,-0.30000000000000004,1777986907.7201836,1777986907.7198935
0.0,0.0,1777986907.8145797,1777986907.814329
0.0,0.0,1777986907.9149709,1777986907.9147346
0.0,0.0,1777986908.0154681,1777986908.0151496
0.0,0.0,1777986908.1160173,1777986908.1157568
0.0,0.0,1777986908.216554,1777986908.216279
0.0,0.0,1777986908.3146715,1777986908.3144405
0.0,0.0,1777986908.3447165,1777986908.3443885
0.0,0.0,1777986908.3756974,1777986908.3753445
0.0,0.0,1777986908.4057589,1777986908.4054387
0.0,0.0,1777986908.4355927,1777986908.4352367
0.0,0.0,1777986908.465225,1777986908.4650044
0.0,0.0,1777986908.4952102,1777986908.4949386
0.0,0.0,1777986908.5259128,1777986908.5255868
0.0,0.0,1777986908.55595,1777986908.555704
0.0,0.0,1777986908.586692,1777986908.586437
0.0,0.0,1777986908.6160624,1777986908.6157482
0.0,0.0,1777986908.6461165,1777986908.6458325
0.0,0.0,1777986908.6763492,1777986908.6759942
0.0,0.0,1777986908.7065575,1777986908.7062333
0.0,0.0,1777986908.7369974,1777986908.7367604
0.0,0.0,1777986908.7670677,1777986908.7668138
0.0,0.0,1777986908.7971373,1777986908.7968981
0.0,0.0,1777986908.8278992,1777986908.82754
0.0,0.0,1777986908.8578622,1777986908.8574839
0.0,0.0,1777986908.888168,1777986908.887852
0.0,0.0,1777986908.91746,1777986908.9171586
0.0,0.0,1777986909.018147,1777986909.0177963
-0.005,0.0,1777986909.0397322,1777986909.0394022
-0.01,0.0,1777986909.1402824,1777986909.1399214
-0.01,0.0,1777986909.2406745,1777986909.2404203
-0.01,0.0,1777986909.34125,1777986909.3409412
-0.01,0.0,1777986909.4419067,1777986909.4415598
-0.015,0.0,1777986909.53951,1777986909.5391936
-0.02,0.0,1777986909.569807,1777986909.569479
-0.025,0.0,1777986909.6000402,1777986909.599796
-0.030000000000000002,0.0,1777986909.6314912,1777986909.6311734
-0.035,0.0,1777986909.6613271,1777986909.6610212
-0.04,0.0,1777986909.6921277,1777986909.6918073
-0.045,0.0,1777986909.722871,1777986909.7225678
-0.049999999999999996,0.0,1777986909.753261,1777986909.7529027
-0.05499999999999999,0.0,1777986909.783534,1777986909.7831771
-0.05999999999999999,0.0,1777986909.8135583,1777986909.8132265
-0.06499999999999999,0.0,1777986909.8442223,1777986909.8438706
-0.06999999999999999,0.0,1777986909.8731523,1777986909.8728654
-0.075,0.0,1777986909.904073,1777986909.9037437
-0.08,0.0,1777986909.933912,1777986909.9335918
-0.085,0.0,1777986909.9646344,1777986909.964358
-0.09000000000000001,0.0,1777986909.9957879,1777986909.9954128
-0.09500000000000001,0.0,1777986910.0263605,1777986910.0259876
-0.10000000000000002,0.0,1777986910.0563946,1777986910.0560887
-0.10500000000000002,0.0,1777986910.0870535,1777986910.0867019
-0.11000000000000003,0.0,1777986910.1173332,1777986910.1169505
-0.11500000000000003,0.0,1777986910.1469808,1777986910.1467578
-0.12000000000000004,0.0,1777986910.178098,1777986910.1777298
-0.12500000000000003,0.0,1777986910.20698,1777986910.206816
-0.13000000000000003,0.0,1777986910.2375,1777986910.2372394
-0.13500000000000004,0.0,1777986910.266949,1777986910.26672
-0.14000000000000004,0.0,1777986910.2974017,1777986910.2971022
-0.14500000000000005,0.0,1777986910.3279,1777986910.3275666
-0.15000000000000005,0.0,1777986910.3574164,1777986910.357109
-0.15500000000000005,0.0,1777986910.3876195,1777986910.387337
-0.16000000000000006,0.0,1777986910.4171975,1777986910.4169161
-0.16500000000000006,0.0,1777986910.4482286,1777986910.4479883
-0.17000000000000007,0.0,1777986910.4778872,1777986910.477563
-0.17500000000000007,0.0,1777986910.508634,1777986910.50833
-0.18000000000000008,0.0,1777986910.5382392,1777986910.5379288
-0.18500000000000008,0.0,1777986910.56891,1777986910.5686703
-0.19000000000000009,0.0,1777986910.5997593,1777986910.5994642
-0.1950000000000001,0.0,1777986910.6296992,1777986910.6294012
-0.2000000000000001,0.0,1777986910.6600926,1777986910.6598256
-0.2050000000000001,0.0,1777986910.691044,1777986910.6907525
-0.2100000000000001,0.0,1777986910.7918413,1777986910.7914693
-0.2150000000000001,0.0,1777986910.8922405,1777986910.8919754
-0.22,0.0,1777986910.992825,1777986910.9924948
-0.22,0.0,1777986911.0932767,1777986911.092976
-0.22,0.0,1777986911.1936545,1777986911.1934505
-0.22,0.0,1777986911.2942007,1777986911.2938933
-0.22,0.0,1777986911.3947794,1777986911.3944244
-0.22,0.0,1777986911.4952106,1777986911.4949424
-0.22,0.0,1777986911.5957017,1777986911.5953887
-0.22,0.0,1777986911.696051,1777986911.6957846
-0.22,0.0,1777986911.796515,1777986911.796227
-0.22,0.0,1777986911.8971324,1777986911.8967824
-0.22,0.0,1777986911.997632,1777986911.9973407
-0.22,0.0,1777986912.0982342,1777986912.0979269
-0.22,0.0,1777986912.198719,1777986912.1983736
-0.22,0.0,1777986912.2991152,1777986912.2988381
-0.22,0.0,1777986912.3995337,1777986912.399234
-0.22,0.0,1777986912.4998956,1777986912.4996479
-0.22,0.0,1777986912.6004736,1777986912.6001906
-0.22,0.0,1777986912.7010467,1777986912.7007823
-0.22,0.0,1777986912.8015404,1777986912.8012419
-0.22,0.0,1777986912.9019694,1777986912.9016855
-0.22,0.0,1777986913.002545,1777986913.002227
-0.22,0.0,1777986913.103141,1777986913.1028042
-0.22,0.0,1777986913.2036355,1777986913.203362
-0.22,0.0,1777986913.3044126,1777986913.303994
-0.22,0.0,1777986913.4049704,1777986913.4046454
-0.22,0.0,1777986913.5056229,1777986913.505263
-0.22,0.0,1777986913.606137,1777986913.6058776
-0.22,0.0,1777986913.7066464,1777986913.7063413
-0.22,0.0,1777986913.807176,1777986913.8068874
-0.22,0.0,1777986913.9076242,1777986913.907419
-0.22,0.0,1777986914.0082731,1777986914.007935
-0.22,0.0,1777986914.1088138,1777986914.1085155
-0.22,0.0,1777986914.209322,1777986914.2089844
-0.22,0.0,1777986914.3098369,1777986914.3095477
-0.22,0.0,1777986914.4102564,1777986914.4099934
-0.22,0.0,1777986914.510978,1777986914.5105991
-0.22,0.0,1777986914.6116211,1777986914.611276
-0.22,0.0,1777986914.7120807,1777986914.7118416
-0.22,0.0,1777986914.812603,1777986914.8122644
0.0,0.0,1777986914.9020543,1777986914.9018145
0.0,0.0,1777986915.0026047,1777986915.002266
0.0,0.0,1777986915.103075,1777986915.1028059
0.0,0.0,1777986915.2034724,1777986915.2032733
0.0,0.05,1777986915.255894,1777986915.2555816
0.0,0.1,1777986915.3564193,1777986915.356074
0.0,0.1,1777986915.456862,1777986915.456526
0.0,0.1,1777986915.5572882,1777986915.5570016
0.0,0.1,1777986915.6577158,1777986915.6574502
0.0,0.15000000000000002,1777986915.7566824,1777986915.7564273
0.0,0.2,1777986915.7869663,1777986915.7867656
0.0,0.25,1777986915.8180597,1777986915.8178058
0.0,0.3,1777986915.8477323,1777986915.8474414
0.0,0.35,1777986915.8780706,1777986915.8778088
0.0,0.39999999999999997,1777986915.9082294,1777986915.9079375
0.0,0.44999999999999996,1777986915.9384875,1777986915.9382176
0.0,0.49999999999999994,1777986915.9685426,1777986915.9682546
0.0,0.5499999999999999,1777986915.9984195,1777986915.998155
0.0,0.6,1777986916.0289612,1777986916.0287113
0.0,0.65,1777986916.0595315,1777986916.0593178
0.0,0.7000000000000001,1777986916.0889213,1777986916.0886242
0.0,0.7500000000000001,1777986916.1195872,1777986916.1193857
0.0,0.8000000000000002,1777986916.1501584,1777986916.1496825
0.0,0.8500000000000002,1777986916.180622,1777986916.180259
0.0,0.9000000000000002,1777986916.2114732,1777986916.211194
0.0,0.9500000000000003,1777986916.242143,1777986916.2418628
0.0,1.0000000000000002,1777986916.2724085,1777986916.2720919
0.0,1.0500000000000003,1777986916.301895,1777986916.3016393
0.0,1.1000000000000003,1777986916.3317647,1777986916.3315153
0.0,1.1500000000000004,1777986916.3619962,1777986916.361763
0.0,1.2000000000000004,1777986916.3919556,1777986916.3916922
0.0,1.2500000000000004,1777986916.422086,1777986916.4218545
0.0,1.3000000000000005,1777986916.4520552,1777986916.4517665
0.0,1.3500000000000005,1777986916.4822676,1777986916.482007
0.0,1.4000000000000006,1777986916.5127475,1777986916.5124252
0.0,1.4500000000000006,1777986916.5432148,1777986916.5429747
0.0,1.5000000000000007,1777986916.5747685,1777986916.5744305
0.0,1.5500000000000007,1777986916.6033,1777986916.60308
0.0,1.6000000000000008,1777986916.6351862,1777986916.6348376
0.0,1.6500000000000008,1777986916.6653576,1777986916.6651313
0.0,1.7000000000000008,1777986916.6967561,1777986916.6964595
0.0,1.7500000000000009,1777986916.7268767,1777986916.7266023
0.0,1.800000000000001,1777986916.7573712,1777986916.75707
0.0,1.850000000000001,1777986916.7879322,1777986916.7875404
0.0,1.900000000000001,1777986916.8168247,1777986916.816514
0.0,1.950000000000001,1777986916.847521,1777986916.8471527
0.0,2.000000000000001,1777986916.8772807,1777986916.8768997
0.0,2.0500000000000007,1777986916.907107,1777986916.9068158
0.0,2.1000000000000005,1777986916.9383197,1777986916.9379177
0.0,2.1500000000000004,1777986916.9685783,1777986916.9681666
0.0,2.2,1777986916.9984949,1777986916.9981568
0.0,2.25,1777986917.0993292,1777986917.098973
0.0,2.3,1777986917.199699,1777986917.1995053
0.0,2.3499999999999996,1777986917.3005936,1777986917.3001888
0.0,2.3999999999999995,1777986917.401174,1777986917.400912
0.0,2.4499999999999993,1777986917.5017903,1777986917.501484
0.0,2.499999999999999,1777986917.6022532,1777986917.601963
0.0,2.549999999999999,1777986917.7028863,1777986917.702527
0.005,2.5999999999999988,1777986917.7138288,1777986917.7135792
0.01,2.6499999999999986,1777986917.814388,1777986917.8140836
0.01,2.6999999999999984,1777986917.9152136,1777986917.9149117
0.01,2.7499999999999982,1777986918.0160012,1777986918.015612
0.01,2.799999999999998,1777986918.1165857,1777986918.1162212
0.01,2.84,1777986918.2174175,1777986918.217005
0.01,2.79,1777986918.269498,1777986918.2691844
0.01,2.74,1777986918.3700624,1777986918.3697395
0.01,2.7399999999999998,1777986918.4704595,1777986918.4701877
0.01,2.7399999999999998,1777986918.5711243,1777986918.5707698
0.01,2.69,1777986918.614485,1777986918.6142614
0.01,2.64,1777986918.715207,1777986918.7148938
0.01,2.6399999999999997,1777986918.8156483,1777986918.8154202
0.01,2.6399999999999997,1777986918.9164526,1777986918.916064
0.01,2.6399999999999997,1777986919.017223,1777986919.016802
0.01,2.6399999999999997,1777986919.1179776,1777986919.1175885
0.01,2.6399999999999997,1777986919.2185185,1777986919.2182558
0.01,2.6399999999999997,1777986919.3192048,1777986919.318842
0.0,0.0,1777986919.3466167,1777986919.3463504
0.0,0.0,1777986919.447275,1777986919.446975
0.0,0.0,1777986919.548199,1777986919.547796
0.0,0.0,1777986919.6488633,1777986919.6485205
0.0,0.0,1777986919.7492647,1777986919.7489488
0.0,0.0,1777986919.8497844,1777986919.849478
0.0,0.0,1777986919.9503741,1777986919.9499652
0.0,0.0,1777986920.0508168,1777986920.0505319
0.0,0.0,1777986920.1514785,1777986920.1511362
0.0,0.0,1777986920.2521484,1777986920.2518048
0.0,0.0,1777986920.352742,1777986920.3524132
0.0,-0.05,1777986920.3880167,1777986920.3877623
0.0,-0.1,1777986920.4884896,1777986920.4881885
0.0,-0.1,1777986920.588871,1777986920.5885894
0.0,-0.1,1777986920.689286,1777986920.6889849
0.0,-0.1,1777986920.7899294,1777986920.7895706
0.0,-0.15000000000000002,1777986920.887285,1777986920.8870187
0.0,-0.2,1777986920.9174435,1777986920.9171228
0.0,-0.25,1777986920.947351,1777986920.9470968
0.0,-0.3,1777986920.977715,1777986920.977413
0.0,-0.35,1777986921.008118,1777986921.0078084
0.0,-0.39999999999999997,1777986921.0377178,1777986921.0373876
0.0,-0.44999999999999996,1777986921.06738,1777986921.0670795
0.0,-0.49999999999999994,1777986921.0972025,1777986921.0969813
0.0,-0.5499999999999999,1777986921.127428,1777986921.1271517
0.0,-0.6,1777986921.1573663,1777986921.1570187
0.0,-0.65,1777986921.1863518,1777986921.186173
0.0,-0.7000000000000001,1777986921.2163572,1777986921.2161508
0.0,-0.7500000000000001,1777986921.2466698,1777986921.246367
0.0,-0.8000000000000002,1777986921.2774053,1777986921.2772145
0.0,-0.8500000000000002,1777986921.3780353,1777986921.377769
0.0,-0.9000000000000002,1777986921.4785213,1777986921.478253
0.0,-0.9500000000000003,1777986921.5791106,1777986921.5787928
0.0,0.0,1777986921.6252637,1777986921.6249704
0.0,0.0,1777986921.7257316,1777986921.7255056
0.0,0.0,1777986921.8263817,1777986921.8260136
0.0,0.0,1777986921.9270663,1777986921.9267464
-0.005,0.0,1777986921.9957604,1777986921.995453
-0.01,0.0,1777986922.0961554,1777986922.0959103
-0.01,0.0,1777986922.1967177,1777986922.196373
-0.01,0.0,1777986922.297368,1777986922.297025
-0.01,0.0,1777986922.397925,1777986922.397617
-0.01,0.0,1777986922.4986262,1777986922.4982646
-0.015,0.0,1777986922.5184917,1777986922.5181866
-0.02,0.0,1777986922.6188853,1777986922.6186652
-0.02,0.0,1777986922.7194734,1777986922.7192328
-0.02,0.0,1777986922.8201237,1777986922.819858
-0.02,0.0,1777986922.9209688,1777986922.9205987
-0.025,0.0,1777986923.018588,1777986923.0183353
-0.030000000000000002,0.0,1777986923.0484443,1777986923.0482113
-0.035,0.0,1777986923.0789094,1777986923.0785816
-0.04,0.0,1777986923.110152,1777986923.109837
-0.045,0.0,1777986923.1389754,1777986923.1387205
-0.049999999999999996,0.0,1777986923.1687112,1777986923.1684635
-0.05499999999999999,0.0,1777986923.1981275,1777986923.1979363
-0.05999999999999999,0.0,1777986923.2296073,1777986923.2293038
-0.06499999999999999,0.0,1777986923.2601602,1777986923.2598217
-0.06999999999999999,0.0,1777986923.2924588,1777986923.2920666
-0.075,0.0,1777986923.322259,1777986923.3219125
-0.08,0.0,1777986923.3529096,1777986923.3525782
-0.085,0.0,1777986923.3828824,1777986923.3825107
-0.09000000000000001,0.0,1777986923.4140513,1777986923.4137144
-0.09500000000000001,0.0,1777986923.4437056,1777986923.443357
-0.10000000000000002,0.0,1777986923.4731548,1777986923.472952
-0.10500000000000002,0.0,1777986923.573767,1777986923.5734699
-0.11000000000000003,0.0,1777986923.6740797,1777986923.6738553
-0.11500000000000003,0.0,1777986923.7746391,1777986923.7743862
-0.12000000000000004,0.0,1777986923.8752468,1777986923.8749032
-0.12500000000000003,0.0,1777986923.9756856,1777986923.9754004
-0.13000000000000003,0.0,1777986924.0763445,1777986924.0760045
-0.13500000000000004,0.0,1777986924.176888,1777986924.1765742
-0.14000000000000004,0.0,1777986924.2773187,1777986924.2770214
-0.14500000000000005,0.0,1777986924.3776991,1777986924.3774533
-0.15000000000000005,-0.05,1777986924.4733982,1777986924.4731088
-0.15500000000000005,-0.1,1777986924.5740585,1777986924.5736766
-0.16000000000000006,-0.1,1777986924.674766,1777986924.6744297
-0.16500000000000006,-0.1,1777986924.7751245,1777986924.7748885
-0.17000000000000007,-0.1,1777986924.875584,1777986924.8753145
-0.17500000000000007,-0.15000000000000002,1777986924.9302633,1777986924.9299955
-0.18000000000000002,-0.2,1777986925.0306892,1777986925.0304365
-0.18000000000000002,-0.2,1777986925.1312072,1777986925.1308792
-0.18000000000000002,-0.2,1777986925.2316966,1777986925.2313588
-0.18000000000000002,-0.2,1777986925.332026,1777986925.331774
-0.18000000000000002,-0.2,1777986925.4324784,1777986925.4322202
-0.18000000000000002,-0.2,1777986925.532971,1777986925.5327377
-0.18000000000000002,-0.2,1777986925.6334293,1777986925.6331468
-0.18000000000000002,-0.2,1777986925.7339642,1777986925.7336476
-0.18000000000000002,-0.2,1777986925.8344073,1777986925.8341098
-0.18000000000000002,-0.2,1777986925.9349747,1777986925.9346864
-0.18000000000000002,-0.2,1777986926.0354538,1777986926.0351381
-0.18000000000000002,-0.2,1777986926.1360297,1777986926.1357658
-0.18000000000000002,-0.2,1777986926.2366898,1777986926.2363384
-0.18000000000000002,-0.15000000000000002,1777986926.3233366,1777986926.3230429
-0.18000000000000002,-0.10000000000000002,1777986926.42399,1777986926.4235957
-0.18000000000000002,-0.1,1777986926.5245402,1777986926.524248
-0.18000000000000002,-0.05,1777986926.5355232,1777986926.5352616
-0.18000000000000002,0.0,1777986926.6361341,1777986926.635812
-0.18000000000000002,0.0,1777986926.7367017,1777986926.736436
-0.18000000000000002,0.0,1777986926.8371031,1777986926.8368611
-0.18000000000000002,0.0,1777986926.937529,1777986926.9372869
-0.18000000000000002,0.0,1777986927.0380924,1777986927.0378416
-0.18000000000000002,-0.05,1777986927.063133,1777986927.062949
-0.18000000000000002,-0.1,1777986927.1637301,1777986927.1634388
-0.18000000000000002,-0.1,1777986927.2644138,1777986927.26404
-0.18000000000000002,-0.1,1777986927.3648894,1777986927.3646913
-0.18000000000000002,-0.1,1777986927.4654317,1777986927.4651241
-0.18000000000000002,-0.1,1777986927.56611,1777986927.5657382
-0.18000000000000002,-0.1,1777986927.6666434,1777986927.6662831
-0.18000000000000002,-0.1,1777986927.7673182,1777986927.7669575
-0.18000000000000002,-0.1,1777986927.8677342,1777986927.8674622
-0.18000000000000002,-0.1,1777986927.9683344,1777986927.9679766
-0.18000000000000002,-0.05,1777986928.0157306,1777986928.0154536
-0.18000000000000002,0.0,1777986928.116211,1777986928.115958
-0.18000000000000002,0.0,1777986928.2168334,1777986928.2165375
-0.18000000000000002,0.0,1777986928.3175008,1777986928.3171573
-0.18000000000000002,0.0,1777986928.418027,1777986928.417735
-0.18000000000000002,0.0,1777986928.518491,1777986928.518201
-0.18000000000000002,0.0,1777986928.6189044,1777986928.6186306
-0.18000000000000002,0.0,1777986928.7194524,1777986928.719091
-0.18000000000000002,0.0,1777986928.8198369,1777986928.8195572
-0.18000000000000002,0.0,1777986928.9202704,1777986928.91995
-0.18000000000000002,0.0,1777986929.0206943,1777986929.0204327
-0.18000000000000002,0.0,1777986929.1211288,1777986929.1208618
-0.18000000000000002,0.0,1777986929.221664,1777986929.221344
-0.18000000000000002,0.0,1777986929.3221614,1777986929.321818
-0.18000000000000002,0.0,1777986929.4225347,1777986929.4222178
-0.18000000000000002,0.0,1777986929.5230296,1777986929.5227866
-0.18000000000000002,0.0,1777986929.623495,1777986929.623216
-0.18000000000000002,0.0,1777986929.7238276,1777986929.7236376
-0.18000000000000002,0.0,1777986929.8242886,1777986929.8240452
-0.18000000000000002,0.0,1777986929.9247246,1777986929.9244485
-0.18000000000000002,0.0,1777986930.0251026,1777986930.0248566
-0.18000000000000002,0.0,1777986930.1255817,1777986930.1253002
-0.18000000000000002,0.0,1777986930.2260568,1777986930.2258282
-0.18000000000000002,0.0,1777986930.3265617,1777986930.3262658
-0.18000000000000002,0.0,1777986930.4270022,1777986930.426798
-0.18000000000000002,0.0,1777986930.527624,1777986930.527279
-0.18000000000000002,0.0,1777986930.628123,1777986930.627831
-0.18000000000000002,0.0,1777986930.728433,1777986930.7282653
-0.18000000000000002,0.0,1777986930.8289464,1777986930.8286996
-0.18000000000000002,0.0,1777986930.9294286,1777986930.9291508
-0.18000000000000002,0.0,1777986931.029897,1777986931.0296745
-0.18000000000000002,0.0,1777986931.1303382,1777986931.1300786
-0.18000000000000002,0.0,1777986931.2308583,1777986931.2305713
-0.18000000000000002,0.0,1777986931.331343,1777986931.3310635
-0.18000000000000002,0.0,1777986931.4319422,1777986931.431636
-0.18000000000000002,0.0,1777986931.5323873,1777986931.5321312
-0.18000000000000002,0.0,1777986931.5459142,1777986931.5457973
-0.18000000000000002,0.0,1777986931.6466918,1777986931.6462839
-0.18000000000000002,0.0,1777986931.7470522,1777986931.7468712
-0.18000000000000002,0.0,1777986931.8477633,1777986931.8474088
-0.18000000000000002,0.0,1777986931.9481492,1777986931.9478767
-0.18000000000000002,0.0,1777986932.048621,1777986932.0483325
-0.18000000000000002,0.0,1777986932.149249,1777986932.1488845
-0.18000000000000002,0.0,1777986932.2497654,1777986932.2494364
-0.18000000000000002,0.0,1777986932.3502793,1777986932.3499405
-0.18000000000000002,0.0,1777986932.385156,1777986932.384948
-0.18000000000000002,0.0,1777986932.4857426,1777986932.485419
-0.18000000000000002,0.0,1777986932.5861452,1777986932.5858607
-0.18000000000000002,0.0,1777986932.6866255,1777986932.6863163
-0.18000000000000002,0.0,1777986932.7871258,1777986932.786849
-0.18000000000000002,0.0,1777986932.8876069,1777986932.88737
-0.18000000000000002,0.0,1777986932.9880946,1777986932.9877694
-0.18000000000000002,0.0,1777986933.08874,1777986933.088398
-0.18000000000000002,0.0,1777986933.1814983,1777986933.1813433
-0.18000000000000002,0.0,1777986933.2822523,1777986933.2819273
-0.18000000000000002,0.0,1777986933.3829386,1777986933.3826702
-0.18000000000000002,0.0,1777986933.4833038,1777986933.4830837
-0.18000000000000002,0.0,1777986933.583973,1777986933.5836184
0.0,0.0,1777986933.6492872,1777986933.6489954
0.0,0.0,1777986933.749793,1777986933.7494972
0.0,0.0,1777986933.8502414,1777986933.8499181
0.0,0.0,1777986933.9509737,1777986933.9506078
0.005,0.0,1777986934.0473137,1777986934.0470207
0.01,0.0,1777986934.1478233,1777986934.1475668
0.01,0.0,1777986934.24853,1777986934.248153
0.01,0.0,1777986934.3490016,1777986934.3487992
0.01,0.0,1777986934.4494169,1777986934.4492245
0.015,0.0,1777986934.5473223,1777986934.5470934
0.02,0.0,1777986934.577225,1777986934.5769887
0.025,0.0,1777986934.6070032,1777986934.6067472
0.030000000000000002,0.0,1777986934.6369226,1777986934.6366653
0.035,0.0,1777986934.6671972,1777986934.66695
0.04,0.0,1777986934.6981122,1777986934.6978505
0.045,0.0,1777986934.728279,1777986934.7281013
0.049999999999999996,0.0,1777986934.7578776,1777986934.7576137
0.05499999999999999,0.0,1777986934.7880335,1777986934.7878027
0.05999999999999999,0.0,1777986934.8188047,1777986934.818474
0.06499999999999999,0.0,1777986934.8491971,1777986934.8489244
0.06999999999999999,0.0,1777986934.8805435,1777986934.880246
0.075,0.0,1777986934.9095712,1777986934.909361
0.08,0.0,1777986934.94073,1777986934.940498
0.085,0.0,1777986935.0412595,1777986935.040984
0.09000000000000001,0.0,1777986935.14201,1777986935.1417074
0.09500000000000001,0.0,1777986935.2424877,1777986935.2422519
0.10000000000000002,0.0,1777986935.3430712,1777986935.3428059
0.10500000000000002,0.0,1777986935.4434986,1777986935.443232
0.11000000000000003,0.0,1777986935.5440254,1777986935.543761
0.11500000000000003,0.0,1777986935.6444654,1777986935.6441753
0.12000000000000004,0.0,1777986935.7448127,1777986935.7446
0.12500000000000003,0.0,1777986935.7573192,1777986935.7570388
0.13000000000000003,0.0,1777986935.8579192,1777986935.857563
0.13500000000000004,0.0,1777986935.9583843,1777986935.9580944
0.14000000000000004,0.0,1777986936.0589154,1777986936.0586026
0.14500000000000005,0.0,1777986936.1593692,1777986936.1591349
0.15000000000000005,0.0,1777986936.259924,1777986936.2596385
0.15500000000000005,0.0,1777986936.3603773,1777986936.3601036
0.16,0.0,1777986936.4610364,1777986936.4607112
0.16,0.0,1777986936.5616379,1777986936.5613134
0.16,0.0,1777986936.6621153,1777986936.6618474
0.16,0.0,1777986936.7626169,1777986936.762311
0.16,0.0,1777986936.863162,1777986936.862888
0.16,0.0,1777986936.963524,1777986936.9633338
0.16,0.0,1777986937.0641954,1777986937.0638888
0.16,0.0,1777986937.164681,1777986937.164494
0.16,0.0,1777986937.265546,1777986937.265119
0.16,0.0,1777986937.36608,1777986937.365786
0.16,0.0,1777986937.466711,1777986937.4663544
0.16,0.0,1777986937.5671077,1777986937.5668564
0.16,0.0,1777986937.667582,1777986937.667313
0.16,0.0,1777986937.7680674,1777986937.7678354
0.16,0.0,1777986937.8687484,1777986937.8684013
0.16,0.0,1777986937.969369,1777986937.9690306
0.16,0.0,1777986938.0699635,1777986938.0695758
0.16,0.0,1777986938.1702564,1777986938.1699924
0.16,0.0,1777986938.2708035,1777986938.2705092
0.16,0.0,1777986938.3712256,1777986938.3709166
0.16,0.0,1777986938.4718726,1777986938.471464
0.16,0.0,1777986938.5723186,1777986938.571996
0.16,0.0,1777986938.6729996,1777986938.6726096
0.16,0.0,1777986938.7733667,1777986938.7731564
0.16,0.0,1777986938.8740633,1777986938.8737476
0.16,0.0,1777986938.9747908,1777986938.9742815
0.16,0.0,1777986939.0752132,1777986939.0748763
0.16,0.0,1777986939.1756167,1777986939.175427
0.16,0.0,1777986939.2762303,1777986939.275916
