wheel_left_joint_position,wheel_left_joint_velocity,wheel_right_joint_position,wheel_right_joint_velocity,log_time,timestamp
481.512033957,-0.09338132835383373,474.711896184,-0.09971226586934788,1777986933.846638,1777986933.694855
481.512033957,-0.0688489454812164,474.711896184,-0.07597125018616982,1777986933.846677,1777986933.7004333
481.47061647,-0.0688489454812164,474.665876754,-0.07597125018616982,1777986933.8697193,1777986933.7164326
481.47061647,-0.048273398555795405,474.665876754,-0.05381296888187029,1777986933.8697383,1777986933.7228248
481.43993685,-0.048273398555795405,474.635197134,-0.05381296888187029,1777986933.8773508,1777986933.7366316
481.43993685,-0.03244605476701003,474.635197134,-0.03798562509308491,1777986933.8773663,1777986933.7421293
481.419995097,-0.03244605476701003,474.612187419,-0.03798562509308491,1777986933.8773794,1777986933.7611947
481.419995097,-0.02136691411486026,474.612187419,-0.02769785163037441,1777986933.8893166,1777986933.765568
481.407723249,-0.02136691411486026,474.596847609,-0.02769785163037441,1777986933.8893306,1777986933.7803836
481.407723249,-0.014244609409906841,474.596847609,-0.017410078167663916,1777986933.889346,1777986933.7871017
481.398519363,-0.014244609409906841,474.584575761,-0.017410078167663916,1777986933.8968701,1777986933.7998736
481.398519363,-0.011870507841589033,474.584575761,-0.011079140652149764,1777986933.9280558,1777986933.8055413
481.390849458,-0.011870507841589033,474.578439837,-0.011079140652149764,1777986933.9280715,1777986933.8215647
481.390849458,-0.009496406273271227,474.578439837,-0.006330937515514151,1777986933.9341335,1777986933.8261428
481.384713534,-0.009496406273271227,474.573837894,-0.006330937515514151,1777986933.937934,1777986933.8456354
481.384713534,-0.006330937515514151,474.573837894,-0.0039568359471963445,1777986933.9646869,1777986933.8500059
481.380111591,-0.006330937515514151,474.572303913,-0.0039568359471963445,1777986933.9646962,1777986933.8660333
481.380111591,-0.004748203136635614,474.572303913,-0.002374101568317807,1777986933.9891617,1777986933.8703952
481.377043629,-0.004748203136635614,474.569235951,-0.002374101568317807,1777986933.9891686,1777986933.8841112
481.377043629,-0.0031654687577570757,474.569235951,-0.002374101568317807,1777986933.996696,1777986933.9035306
481.375509648,-0.0031654687577570757,474.56770197000003,-0.002374101568317807,1777986934.002089,1777986933.907723
481.375509648,-0.002374101568317807,474.56770197000003,-0.0015827343788785378,1777986934.0113804,1777986933.9132414
481.372441686,-0.002374101568317807,474.56770197000003,-0.0015827343788785378,1777986934.015303,1777986933.9260414
481.372441686,-0.002374101568317807,474.56770197000003,0.0,1777986934.0353415,1777986933.9307356
481.372441686,-0.002374101568317807,474.56770197000003,0.0,1777986934.0373425,1777986933.9475276
481.372441686,-0.0015827343788785378,474.56770197000003,0.0,1777986934.0654523,1777986933.951996
481.369373724,-0.0015827343788785378,474.56770197000003,0.0,1777986934.0675163,1777986933.9709687
481.369373724,0.0,474.56770197000003,0.0,1777986934.0812716,1777986933.9878685
481.369373724,0.0,474.56770197000003,0.0,1777986934.1098547,1777986933.9935195
481.369373724,0.0,474.56770197000003,0.0,1777986934.1098678,1777986934.0100882
481.369373724,0.0,474.56770197000003,0.0,1777986934.1230202,1777986934.015829
481.369373724,0.0,474.56770197000003,0.0,1777986934.1277676,1777986934.030737
481.369373724,0.0,474.56770197000003,0.0,1777986934.1516085,1777986934.0360763
481.369373724,0.0,474.56770197000003,0.0,1777986934.151623,1777986934.0520606
481.369373724,0.0,474.56770197000003,0.0,1777986934.1605175,1777986934.0711489
481.369373724,0.0,474.56770197000003,0.0,1777986934.1705203,1777986934.0746813
481.369373724,0.0,474.56770197000003,0.0,1777986934.1998193,1777986934.081214
481.369373724,0.0,474.56770197000003,0.0,1777986934.1998372,1777986934.0938914
481.369373724,0.0,474.56770197000003,0.0,1777986934.2140315,1777986934.0991607
481.369373724,0.0,474.56770197000003,0.0,1777986934.2149658,1777986934.1152658
481.369373724,0.0,474.56770197000003,0.0,1777986934.2511537,1777986934.1216176
481.369373724,0.0,474.56770197000003,0.0,1777986934.251162,1777986934.137614
481.369373724,0.0,474.56770197000003,0.0,1777986934.2558925,1777986934.144275
481.369373724,0.0,474.56770197000003,0.0,1777986934.2602508,1777986934.1600845
481.369373724,0.0,474.56770197000003,0.0,1777986934.2651,1777986934.1644962
481.369373724,0.0,474.56770197000003,0.0,1777986934.2680964,1777986934.178424
481.369373724,0.0,474.56770197000003,0.0,1777986934.3351624,1777986934.1850543
481.369373724,0.0,474.56770197000003,0.0,1777986934.3351705,1777986934.198691
481.369373724,0.0,474.56770197000003,0.0,1777986934.4031296,1777986934.2043223
481.369373724,0.0,474.56770197000003,0.0,1777986934.4031441,1777986934.2203262
481.369373724,0.0,474.56770197000003,0.0,1777986934.4137728,1777986934.224821
481.369373724,0.0,474.56770197000003,0.0,1777986934.4137874,1777986934.240646
481.369373724,0.0,474.56770197000003,0.0,1777986934.422446,1777986934.2470076
481.369373724,0.0,474.56770197000003,0.0,1777986934.4224603,1777986934.2650197
481.369373724,0.0,474.56770197000003,0.0,1777986934.4224842,1777986934.269394
481.369373724,0.0,474.569235951,0.0,1777986934.4224985,1777986934.283055
481.369373724,0.0,474.569235951,0.0,1777986934.4311252,1777986934.2874925
481.369373724,0.0,474.569235951,0.0,1777986934.431136,1777986934.3034835
481.369373724,0.0,474.569235951,0.0,1777986934.4311454,1777986934.3092124
481.369373724,0.0,474.569235951,0.0,1777986934.4368424,1777986934.3252635
481.369373724,0.0,474.569235951,0.0,1777986934.4455578,1777986934.3304973
481.369373724,0.0,474.569235951,0.0,1777986934.457811,1777986934.346125
481.369373724,0.0,474.569235951,0.0007913671894392689,1777986934.4931936,1777986934.350541
481.370907705,0.0,474.570769932,0.0039568359471963445,1777986934.5005643,1777986934.3725576
481.372441686,0.0,474.57537187500003,0.0039568359471963445,1777986934.5005789,1777986934.3878202
481.372441686,0.0,474.57537187500003,0.0039568359471963445,1777986934.5037687,1777986934.4074843
481.372441686,0.0,474.578439837,0.0039568359471963445,1777986934.5218632,1777986934.4162343
481.372441686,0.0,474.581507799,0.0039568359471963445,1777986934.5218737,1777986934.4298449
481.372441686,0.0,474.581507799,0.007122304704953421,1777986934.5418775,1777986934.4355223
481.373975667,0.0,474.587643723,0.007122304704953421,1777986934.5418894,1777986934.451164
481.373975667,0.0007913671894392689,474.587643723,0.010287773462710497,1777986934.5589757,1777986934.469288
481.375509648,0.0007913671894392689,474.596847609,0.010287773462710497,1777986934.566753,1777986934.473551
481.375509648,0.0007913671894392689,474.596847609,0.009496406273271227,1777986934.6005979,1777986934.491881
481.375509648,0.0,474.604517514,0.010287773462710497,1777986934.6047566,1777986934.4982116
481.377043629,0.0,474.612187419,0.010287773462710497,1777986934.6047697,1777986934.515182
481.377043629,0.002374101568317807,474.612187419,0.011870507841589033,1777986934.624025,1777986934.5207987
481.380111591,0.002374101568317807,474.62139130500003,0.011870507841589033,1777986934.6257977,1777986934.5348673
481.380111591,0.004748203136635614,474.62139130500003,0.011079140652149764,1777986934.7169104,1777986934.5405378
481.383179553,0.004748203136635614,474.62906121000003,0.011079140652149764,1777986934.716926,1777986934.558146
481.383179553,0.005539570326074882,474.62906121000003,0.013453242220467572,1777986934.728677,1777986934.5640435
481.389315477,0.005539570326074882,474.638265096,0.013453242220467572,1777986934.7423828,1777986934.5773468
481.389315477,0.008705039083831958,474.638265096,0.015035976599346109,1777986934.742426,1777986934.5818205
481.395451401,0.008705039083831958,474.649002963,0.015035976599346109,1777986934.7424366,1777986934.5981607
481.395451401,0.010287773462710497,474.649002963,0.015035976599346109,1777986934.7424438,1777986934.61773
481.404655287,0.011079140652149764,474.65974083000003,0.015035976599346109,1777986934.7487483,1777986934.625408
481.412325192,0.011079140652149764,474.670478697,0.015035976599346109,1777986934.7736878,1777986934.643475
481.412325192,0.012661875031028303,474.670478697,0.01661871097822465,1777986934.77372,1777986934.648121
481.421529078,0.012661875031028303,474.68275054500003,0.01661871097822465,1777986934.7737353,1777986934.6638947
481.421529078,0.01661871097822465,474.68275054500003,0.020575546925420993,1777986934.7771294,1777986934.668293
481.432266945,0.01661871097822465,474.696556374,0.020575546925420993,1777986934.7771819,1777986934.6821904
481.432266945,0.019784179735981722,474.696556374,0.0229496484937388,1777986934.8868585,1777986934.6867537
481.447606755,0.019784179735981722,474.713430165,0.0229496484937388,1777986934.8995218,1777986934.702884
481.447606755,0.02215828130429953,474.713430165,0.023741015683178067,1777986934.9128652,1777986934.722622
481.462946565,0.025323750062056605,474.727235994,0.023741015683178067,1777986934.9187567,1777986934.7301846
481.481354337,0.025323750062056605,474.744109785,0.023741015683178067,1777986934.9187648,1777986934.7482464
481.481354337,0.025323750062056605,474.744109785,0.024532382872617338,1777986934.9277935,1777986934.7663808
481.498228128,0.025323750062056605,474.762517557,0.02928058600925295,1777986934.927799,1777986934.7853107
481.515101919,0.025323750062056605,474.78245931,0.02928058600925295,1777986934.9278057,1777986934.789616
481.515101919,0.035611523524767104,474.78245931,0.03244605476701003,1777986934.9285188,1777986934.7951722
481.541179596,0.035611523524767104,474.803935044,0.03244605476701003,1777986934.932341,1777986934.8112452
481.541179596,0.03798562509308491,474.803935044,0.035611523524767104,1777986934.9368114,1777986934.8281221
481.567257273,0.039568359471963445,474.82847874,0.038776992282524174,1777986934.9421973,1777986934.834254
481.594868931,0.039568359471963445,474.854556417,0.038776992282524174,1777986934.9480538,1777986934.851662
481.594868931,0.04273382822972052,474.854556417,0.04431656260859906,1777986934.9694664,1777986934.8686879
481.622480589,0.04273382822972052,474.885236037,0.04431656260859906,1777986934.9733682,1777986934.8746612
481.622480589,0.0458992969874776,474.885236037,0.0458992969874776,1777986934.9856904,1777986934.879169
481.653160209,0.0458992969874776,474.912847695,0.0458992969874776,1777986934.9949527,1777986934.891499
481.653160209,0.05143886731355248,474.912847695,0.052230234502991746,1777986935.021398,1777986934.9114983
481.686907791,0.05143886731355248,474.949663239,0.052230234502991746,1777986935.0214043,1777986934.9160721
481.686907791,0.06251800796570224,474.949663239,0.05776980482906663,1777986935.0257967,1777986934.920456
481.729859259,0.06251800796570224,474.989546745,0.05776980482906663,1777986935.037978,1777986934.9340131
481.729859259,0.06568347672345932,474.989546745,0.060935273586823706,1777986935.0447214,1777986934.938425
481.768208784,0.06568347672345932,475.029430251,0.060935273586823706,1777986935.0589623,1777986934.9576654
481.768208784,0.06410074234458078,475.029430251,0.06251800796570224,1777986935.0636053,1777986934.9630346
481.811160252,0.06410074234458078,475.06931375700003,0.06251800796570224,1777986935.0658174,1777986934.9759126
481.811160252,0.06489210953402005,475.06931375700003,0.06489210953402005,1777986935.0808065,1777986934.982643
481.852577739,0.06489210953402005,475.110731244,0.06489210953402005,1777986935.08666,1777986934.996267
481.852577739,0.06568347672345932,475.110731244,0.0664748439128986,1777986935.1050076,1777986935.001667
481.895529207,0.06568347672345932,475.153682712,0.0664748439128986,1777986935.1122649,1777986935.0197437
481.895529207,0.06726621110233785,475.153682712,0.06726621110233785,1777986935.123384,1777986935.026262
481.940014656,0.06726621110233785,475.198168161,0.06726621110233785,1777986935.128607,1777986935.0390139
